,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
18681,-122.22,38.12,15.0,14125.0,2344.0,6456.0,2147.0,5.1014,179500.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18682,-122.19,38.13,5.0,7854.0,1446.0,4361.0,1395.0,4.9504,214800.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18683,-122.21,38.11,31.0,2766.0,604.0,1441.0,552.0,3.1768,131000.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18684,-122.21,38.11,35.0,2122.0,400.0,1189.0,408.0,3.0962,124600.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18685,-122.21,38.1,36.0,3018.0,557.0,1445.0,556.0,3.8029,129900.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18686,-122.22,38.11,43.0,1939.0,353.0,968.0,392.0,3.1848,112700.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18687,-122.22,38.1,38.0,931.0,181.0,566.0,207.0,3.0221,93300.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18688,-122.22,38.1,40.0,2549.0,478.0,1275.0,494.0,2.9469,111600.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18689,-122.22,38.1,44.0,2256.0,451.0,1057.0,426.0,3.1204,110800.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18690,-122.22,38.1,44.0,3013.0,563.0,1353.0,512.0,3.4559,111900.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18691,-122.22,38.09,47.0,2161.0,440.0,966.0,360.0,2.2734,88700.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18692,-122.21,38.09,37.0,4368.0,779.0,2083.0,741.0,3.8667,127000.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18693,-122.2,38.09,18.0,6860.0,1079.0,3205.0,1058.0,5.2957,171900.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18694,-122.22,38.08,37.0,4590.0,857.0,2920.0,832.0,3.436,94800.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18695,-122.22,38.07,4.0,15654.0,2394.0,7025.0,2168.0,5.8171,225200.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18696,-122.25,38.09,48.0,833.0,188.0,652.0,165.0,2.2417,87900.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18697,-122.23,38.09,26.0,4397.0,997.0,2539.0,965.0,2.4875,90000.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18698,-122.24,38.07,13.0,5451.0,1194.0,2957.0,1081.0,2.6098,162500.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18699,-122.26,38.1,24.0,1213.0,395.0,699.0,386.0,1.3007,94600.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18700,-122.26,38.1,30.0,3317.0,1058.0,1794.0,990.0,1.1835,133300.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18701,-122.25,38.1,52.0,248.0,86.0,173.0,69.0,2.3,109400.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18702,-122.25,38.1,52.0,1780.0,373.0,824.0,317.0,2.75,109900.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18703,-122.25,38.1,52.0,2315.0,556.0,1113.0,486.0,2.5042,147900.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18704,-122.25,38.1,52.0,1591.0,372.0,817.0,357.0,2.1411,97200.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18705,-122.23,38.1,46.0,4143.0,895.0,2240.0,847.0,2.4201,92800.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18706,-122.24,38.1,49.0,1851.0,356.0,849.0,307.0,2.9432,103500.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18707,-122.24,38.11,52.0,2050.0,492.0,1277.0,463.0,3.0507,107300.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18708,-122.24,38.11,42.0,1743.0,388.0,889.0,341.0,2.3241,99200.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18709,-122.23,38.1,47.0,1303.0,278.0,694.0,269.0,2.5969,92800.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18710,-122.23,38.12,49.0,2715.0,435.0,1006.0,429.0,4.2308,145800.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18711,-122.23,38.11,47.0,3007.0,524.0,1152.0,486.0,4.0,141500.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18712,-122.24,38.11,52.0,2111.0,310.0,772.0,323.0,4.775,148200.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18713,-122.23,38.13,29.0,5154.0,1084.0,2459.0,1019.0,3.2664,142900.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18714,-122.24,38.13,37.0,3223.0,564.0,1325.0,539.0,4.0938,126900.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18715,-122.24,38.12,39.0,2967.0,500.0,1243.0,523.0,4.2902,152400.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18716,-122.24,38.12,42.0,1625.0,255.0,578.0,243.0,4.0114,166900.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18717,-122.25,38.12,47.0,1339.0,298.0,794.0,286.0,2.5865,109800.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18718,-122.25,38.11,49.0,2365.0,504.0,1131.0,458.0,2.6133,103100.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18719,-122.25,38.11,52.0,2846.0,705.0,1519.0,620.0,2.1976,97900.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18720,-122.26,38.11,52.0,793.0,216.0,505.0,194.0,1.9667,93800.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18721,-122.26,38.11,52.0,1560.0,353.0,670.0,287.0,1.7411,98400.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18722,-122.26,38.11,52.0,2573.0,639.0,1238.0,529.0,2.6708,109700.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18723,-122.26,38.12,28.0,3102.0,734.0,1623.0,639.0,3.1025,103700.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18724,-122.27,38.12,45.0,4423.0,1001.0,2109.0,874.0,2.6937,111800.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18725,-122.27,38.12,42.0,5266.0,1167.0,3124.0,1025.0,2.7375,120000.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18726,-122.26,38.15,26.0,3699.0,671.0,2388.0,699.0,4.0515,121900.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18727,-122.26,38.14,34.0,963.0,159.0,392.0,176.0,4.0156,134700.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18728,-122.26,38.15,16.0,3921.0,727.0,2830.0,680.0,4.5053,123700.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18729,-122.32,38.12,12.0,5382.0,928.0,3928.0,921.0,5.3785,150600.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18730,-122.26,38.13,28.0,3072.0,790.0,1375.0,705.0,1.6368,91200.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18731,-122.24,38.14,15.0,8479.0,1759.0,5008.0,1646.0,3.724,131600.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18732,-122.24,38.15,10.0,6817.0,1188.0,4163.0,1135.0,4.4529,144100.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18733,-122.25,38.15,24.0,2917.0,543.0,1878.0,531.0,3.7014,123600.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18734,-122.23,38.15,33.0,1253.0,238.0,753.0,236.0,1.756,86400.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18735,-122.23,38.14,36.0,1412.0,260.0,792.0,268.0,2.3056,90400.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18736,-122.15,38.04,14.0,2804.0,587.0,1083.0,573.0,2.6466,168500.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18737,-122.16,38.05,52.0,1888.0,457.0,830.0,408.0,3.1373,185100.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18738,-122.16,38.05,34.0,2434.0,428.0,926.0,423.0,4.6776,208300.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18739,-122.19,38.07,20.0,3000.0,525.0,1207.0,491.0,4.6406,217500.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18740,-122.18,38.07,10.0,4976.0,849.0,2089.0,803.0,5.3288,201800.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18741,-122.17,38.07,15.0,2125.0,278.0,857.0,272.0,6.4599,219700.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18742,-122.16,38.07,14.0,6360.0,1236.0,2876.0,1127.0,4.5321,190300.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18743,-122.17,38.06,16.0,3515.0,626.0,1764.0,626.0,4.4397,187100.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18744,-122.15,38.06,10.0,3008.0,532.0,1381.0,522.0,5.3661,195800.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18745,-122.17,38.08,7.0,18392.0,2782.0,8276.0,2742.0,6.4232,229200.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18746,-122.2,38.1,5.0,9567.0,1729.0,4620.0,1580.0,4.4821,210000.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18747,-122.19,38.09,8.0,614.0,118.0,278.0,115.0,6.3735,166300.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18748,-122.14,38.05,27.0,3794.0,772.0,1756.0,724.0,3.2891,150600.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18749,-122.14,38.07,31.0,3401.0,616.0,1750.0,602.0,4.6761,143100.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18750,-122.11,38.09,11.0,673.0,145.0,318.0,137.0,2.3929,122500.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18751,-122.13,38.26,40.0,1538.0,255.0,669.0,263.0,3.3281,170200.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18752,-122.15,38.29,17.0,1625.0,239.0,703.0,224.0,6.5891,328800.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18753,-122.18,38.29,18.0,1953.0,265.0,658.0,270.0,8.0113,393000.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18754,-122.18,38.23,21.0,2475.0,341.0,812.0,308.0,7.2589,320400.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18755,-122.14,38.16,4.0,3273.0,495.0,1497.0,454.0,5.3345,176100.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18756,-122.18,38.17,7.0,4093.0,651.0,2228.0,646.0,5.2523,161300.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18757,-122.07,38.26,15.0,1173.0,146.0,450.0,154.0,6.0487,197700.0,INLAND,0.0,1.0,0.0,0.0,0.0
18758,-122.1,38.24,13.0,7367.0,1042.0,3193.0,983.0,5.3102,195000.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18759,-122.06,38.27,14.0,6920.0,996.0,3196.0,978.0,5.0672,171300.0,INLAND,0.0,1.0,0.0,0.0,0.0
18760,-122.07,38.27,8.0,6761.0,1234.0,3237.0,1177.0,4.3586,173400.0,INLAND,0.0,1.0,0.0,0.0,0.0
18761,-122.08,38.3,2.0,6718.0,858.0,2012.0,654.0,6.8872,305200.0,INLAND,0.0,1.0,0.0,0.0,0.0
18762,-122.04,38.28,12.0,3861.0,795.0,2129.0,806.0,3.676,135000.0,INLAND,0.0,1.0,0.0,0.0,0.0
18763,-122.04,38.28,25.0,3304.0,493.0,1464.0,488.0,5.2527,130600.0,INLAND,0.0,1.0,0.0,0.0,0.0
18764,-122.03,38.28,15.0,5114.0,833.0,2418.0,778.0,4.4882,144000.0,INLAND,0.0,1.0,0.0,0.0,0.0
18765,-122.03,38.3,5.0,1569.0,199.0,713.0,209.0,6.6779,223900.0,INLAND,0.0,1.0,0.0,0.0,0.0
18766,-122.0,38.28,3.0,7030.0,1191.0,3238.0,1055.0,4.962,161700.0,INLAND,0.0,1.0,0.0,0.0,0.0
18767,-121.98,38.29,4.0,8778.0,1291.0,4010.0,1188.0,5.4399,187100.0,INLAND,0.0,1.0,0.0,0.0,0.0
18768,-121.99,38.15,36.0,263.0,73.0,88.0,42.0,2.5313,162500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18769,-122.05,38.26,32.0,1070.0,199.0,631.0,195.0,2.6827,98900.0,INLAND,0.0,1.0,0.0,0.0,0.0
18770,-122.05,38.25,37.0,1336.0,251.0,680.0,231.0,3.815,99000.0,INLAND,0.0,1.0,0.0,0.0,0.0
18771,-122.06,38.25,36.0,1818.0,323.0,953.0,298.0,3.3153,99000.0,INLAND,0.0,1.0,0.0,0.0,0.0
18772,-122.06,38.25,34.0,1562.0,289.0,898.0,307.0,3.3598,107200.0,INLAND,0.0,1.0,0.0,0.0,0.0
18773,-122.06,38.26,36.0,1248.0,221.0,672.0,222.0,3.3839,105900.0,INLAND,0.0,1.0,0.0,0.0,0.0
18774,-122.07,38.24,15.0,7937.0,1635.0,4390.0,1567.0,3.5464,129800.0,INLAND,0.0,1.0,0.0,0.0,0.0
18775,-122.04,38.25,38.0,1214.0,244.0,632.0,254.0,2.8438,94200.0,INLAND,0.0,1.0,0.0,0.0,0.0
18776,-122.05,38.25,39.0,199.0,36.0,101.0,38.0,6.2299,105400.0,INLAND,0.0,1.0,0.0,0.0,0.0
18777,-122.04,38.26,34.0,3082.0,702.0,1795.0,703.0,2.7885,105900.0,INLAND,0.0,1.0,0.0,0.0,0.0
18778,-122.04,38.25,37.0,1176.0,291.0,648.0,271.0,2.7167,92200.0,INLAND,0.0,1.0,0.0,0.0,0.0
18779,-122.04,38.25,32.0,1203.0,287.0,571.0,255.0,3.0938,110400.0,INLAND,0.0,1.0,0.0,0.0,0.0
18780,-122.04,38.25,52.0,582.0,131.0,241.0,106.0,2.4,125000.0,INLAND,0.0,1.0,0.0,0.0,0.0
18781,-122.05,38.26,21.0,7195.0,1416.0,3927.0,1377.0,3.0912,126300.0,INLAND,0.0,1.0,0.0,0.0,0.0
18782,-122.04,38.27,16.0,8517.0,1910.0,4508.0,1837.0,3.1853,129600.0,INLAND,0.0,1.0,0.0,0.0,0.0
18783,-122.03,38.27,24.0,3580.0,735.0,1959.0,731.0,2.7284,118500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18784,-122.03,38.26,25.0,4617.0,1046.0,2685.0,1011.0,2.9576,108500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18785,-122.02,38.26,27.0,3440.0,787.0,2085.0,748.0,2.5896,104700.0,INLAND,0.0,1.0,0.0,0.0,0.0
18786,-122.03,38.25,35.0,1940.0,384.0,1177.0,403.0,3.1389,101100.0,INLAND,0.0,1.0,0.0,0.0,0.0
18787,-122.02,38.27,20.0,2237.0,464.0,1169.0,425.0,3.2115,99100.0,INLAND,0.0,1.0,0.0,0.0,0.0
18788,-122.02,38.26,20.0,3899.0,763.0,2198.0,779.0,3.2061,120400.0,INLAND,0.0,1.0,0.0,0.0,0.0
18789,-122.01,38.27,17.0,9089.0,1542.0,4758.0,1520.0,4.0619,126600.0,INLAND,0.0,1.0,0.0,0.0,0.0
18790,-122.02,38.26,8.0,2894.0,602.0,1566.0,572.0,3.6335,131600.0,INLAND,0.0,1.0,0.0,0.0,0.0
18791,-122.0,38.23,1.0,2062.0,343.0,872.0,268.0,5.2636,191300.0,INLAND,0.0,1.0,0.0,0.0,0.0
18792,-122.03,38.24,16.0,1104.0,164.0,495.0,156.0,5.4074,157700.0,INLAND,0.0,1.0,0.0,0.0,0.0
18793,-122.04,38.24,22.0,2761.0,757.0,2612.0,641.0,1.6875,87500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18794,-122.04,38.24,30.0,2081.0,456.0,1005.0,438.0,1.9954,92900.0,INLAND,0.0,1.0,0.0,0.0,0.0
18795,-122.03,38.25,13.0,3334.0,541.0,1923.0,538.0,4.0905,134800.0,INLAND,0.0,1.0,0.0,0.0,0.0
18796,-122.01,38.25,11.0,6550.0,1149.0,3570.0,1123.0,3.8583,137900.0,INLAND,0.0,1.0,0.0,0.0,0.0
18797,-122.01,38.25,16.0,1081.0,181.0,792.0,184.0,4.6779,131300.0,INLAND,0.0,1.0,0.0,0.0,0.0
18798,-122.02,38.25,10.0,2237.0,454.0,1255.0,429.0,3.1176,126500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18799,-122.0,38.25,7.0,11768.0,1893.0,6657.0,1874.0,4.9222,142900.0,INLAND,0.0,1.0,0.0,0.0,0.0
18800,-121.98,38.25,4.0,2487.0,440.0,1545.0,452.0,4.9103,140400.0,INLAND,0.0,1.0,0.0,0.0,0.0
18801,-122.01,38.26,12.0,4132.0,710.0,2087.0,633.0,4.5987,139700.0,INLAND,0.0,1.0,0.0,0.0,0.0
18802,-121.99,38.27,16.0,4138.0,758.0,1762.0,723.0,3.1979,137500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18803,-121.99,38.26,18.0,921.0,126.0,368.0,120.0,6.0842,261100.0,INLAND,0.0,1.0,0.0,0.0,0.0
18804,-121.94,38.27,35.0,10869.0,2226.0,9879.0,2152.0,2.5681,81300.0,INLAND,0.0,1.0,0.0,0.0,0.0
18805,-121.94,38.37,17.0,7973.0,1591.0,2899.0,1502.0,2.8357,120100.0,INLAND,0.0,1.0,0.0,0.0,0.0
18806,-121.94,38.37,14.0,1156.0,216.0,574.0,227.0,3.2396,143800.0,INLAND,0.0,1.0,0.0,0.0,0.0
18807,-121.94,38.38,25.0,182.0,48.0,71.0,52.0,1.0208,78600.0,INLAND,0.0,1.0,0.0,0.0,0.0
18808,-121.94,38.36,2.0,4953.0,735.0,1791.0,562.0,5.0346,205100.0,INLAND,0.0,1.0,0.0,0.0,0.0
18809,-121.99,38.48,17.0,1824.0,348.0,934.0,305.0,4.6719,250000.0,INLAND,0.0,1.0,0.0,0.0,0.0
18810,-122.01,38.44,12.0,2344.0,354.0,1035.0,321.0,4.9773,281200.0,INLAND,0.0,1.0,0.0,0.0,0.0
18811,-122.0,38.41,11.0,2838.0,429.0,1331.0,426.0,4.945,298400.0,INLAND,0.0,1.0,0.0,0.0,0.0
18812,-122.07,38.41,17.0,3053.0,595.0,1434.0,557.0,3.4741,245800.0,INLAND,0.0,1.0,0.0,0.0,0.0
18813,-121.95,38.43,19.0,3011.0,551.0,1665.0,535.0,5.1534,232800.0,INLAND,0.0,1.0,0.0,0.0,0.0
18814,-121.94,38.41,15.0,1263.0,211.0,665.0,208.0,4.5,260900.0,INLAND,0.0,1.0,0.0,0.0,0.0
18815,-121.92,38.37,26.0,2056.0,413.0,933.0,367.0,2.7051,193800.0,INLAND,0.0,1.0,0.0,0.0,0.0
18816,-121.96,38.34,15.0,2857.0,373.0,1325.0,359.0,6.0252,151700.0,INLAND,0.0,1.0,0.0,0.0,0.0
18817,-121.96,38.34,14.0,3035.0,680.0,1597.0,663.0,3.6036,143500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18818,-121.95,38.35,16.0,2084.0,292.0,1099.0,292.0,5.8269,150200.0,INLAND,0.0,1.0,0.0,0.0,0.0
18819,-121.94,38.35,8.0,3157.0,559.0,1758.0,569.0,4.412,140100.0,INLAND,0.0,1.0,0.0,0.0,0.0
18820,-121.92,38.34,2.0,7747.0,1133.0,3481.0,1083.0,6.1112,181000.0,INLAND,0.0,1.0,0.0,0.0,0.0
18821,-121.95,38.34,9.0,4999.0,874.0,2687.0,817.0,4.2324,142100.0,INLAND,0.0,1.0,0.0,0.0,0.0
18822,-121.96,38.33,3.0,7985.0,1257.0,3664.0,1215.0,4.976,158300.0,INLAND,0.0,1.0,0.0,0.0,0.0
18823,-121.96,38.32,12.0,5127.0,998.0,2749.0,976.0,4.0458,130600.0,INLAND,0.0,1.0,0.0,0.0,0.0
18824,-121.93,38.31,25.0,185.0,32.0,85.0,32.0,4.875,250000.0,INLAND,0.0,1.0,0.0,0.0,0.0
18825,-121.98,38.32,45.0,19.0,5.0,7460.0,6.0,10.2264,137500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18826,-121.98,38.36,33.0,1083.0,217.0,562.0,203.0,2.433,101700.0,INLAND,0.0,1.0,0.0,0.0,0.0
18827,-121.99,38.35,45.0,1778.0,339.0,839.0,319.0,2.4659,102900.0,INLAND,0.0,1.0,0.0,0.0,0.0
18828,-122.0,38.35,38.0,1918.0,364.0,745.0,348.0,2.5707,126000.0,INLAND,0.0,1.0,0.0,0.0,0.0
18829,-122.0,38.35,34.0,1084.0,187.0,561.0,198.0,4.2115,118900.0,INLAND,0.0,1.0,0.0,0.0,0.0
18830,-122.0,38.35,24.0,745.0,116.0,300.0,115.0,3.6176,158500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18831,-122.01,38.35,18.0,4486.0,723.0,1600.0,697.0,3.8651,189700.0,INLAND,0.0,1.0,0.0,0.0,0.0
18832,-122.01,38.36,15.0,476.0,67.0,213.0,73.0,7.1053,315200.0,INLAND,0.0,1.0,0.0,0.0,0.0
18833,-121.98,38.36,30.0,140.0,35.0,103.0,35.0,4.163,112500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18834,-121.97,38.35,17.0,5678.0,1116.0,3182.0,1135.0,3.7388,122000.0,INLAND,0.0,1.0,0.0,0.0,0.0
18835,-121.97,38.34,11.0,1500.0,319.0,899.0,304.0,4.5568,127200.0,INLAND,0.0,1.0,0.0,0.0,0.0
18836,-121.96,38.35,20.0,1415.0,266.0,667.0,250.0,4.0938,117300.0,INLAND,0.0,1.0,0.0,0.0,0.0
18837,-121.96,38.34,7.0,3292.0,698.0,1911.0,702.0,3.89,140300.0,INLAND,0.0,1.0,0.0,0.0,0.0
18838,-121.96,38.36,11.0,3208.0,790.0,1772.0,694.0,2.7434,218800.0,INLAND,0.0,1.0,0.0,0.0,0.0
18839,-121.98,38.35,16.0,1697.0,267.0,832.0,277.0,4.4375,132600.0,INLAND,0.0,1.0,0.0,0.0,0.0
18840,-121.98,38.34,13.0,3616.0,672.0,2022.0,652.0,4.0536,134800.0,INLAND,0.0,1.0,0.0,0.0,0.0
18841,-121.97,38.34,16.0,2331.0,450.0,1074.0,400.0,4.0329,126800.0,INLAND,0.0,1.0,0.0,0.0,0.0
18842,-121.98,38.34,18.0,3876.0,916.0,2386.0,867.0,2.5938,129500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18843,-121.99,38.34,16.0,1470.0,261.0,748.0,256.0,4.0433,132200.0,INLAND,0.0,1.0,0.0,0.0,0.0
18844,-121.99,38.34,13.0,3252.0,610.0,1915.0,631.0,4.2137,151700.0,INLAND,0.0,1.0,0.0,0.0,0.0
18845,-122.0,38.35,34.0,432.0,65.0,208.0,71.0,5.5435,136000.0,INLAND,0.0,1.0,0.0,0.0,0.0
18846,-122.0,38.38,16.0,2509.0,366.0,1043.0,339.0,6.0704,173400.0,INLAND,0.0,1.0,0.0,0.0,0.0
18847,-122.01,38.37,16.0,3996.0,550.0,1673.0,539.0,5.778,175700.0,INLAND,0.0,1.0,0.0,0.0,0.0
18848,-122.01,38.36,28.0,1967.0,315.0,734.0,291.0,4.9583,146200.0,INLAND,0.0,1.0,0.0,0.0,0.0
18849,-122.02,38.38,16.0,808.0,137.0,371.0,145.0,6.0767,216400.0,INLAND,0.0,1.0,0.0,0.0,0.0
18850,-122.02,38.37,16.0,2495.0,331.0,1118.0,338.0,6.4894,198000.0,INLAND,0.0,1.0,0.0,0.0,0.0
18851,-122.01,38.36,15.0,1176.0,166.0,485.0,171.0,5.9441,228200.0,INLAND,0.0,1.0,0.0,0.0,0.0
18852,-121.98,38.39,3.0,9488.0,1417.0,4095.0,1335.0,5.1781,191900.0,INLAND,0.0,1.0,0.0,0.0,0.0
18853,-121.98,38.37,21.0,3027.0,675.0,2018.0,642.0,2.8438,111500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18854,-121.98,38.36,24.0,2434.0,630.0,1538.0,574.0,2.1067,101100.0,INLAND,0.0,1.0,0.0,0.0,0.0
18855,-122.0,38.37,18.0,1048.0,185.0,469.0,162.0,3.625,125000.0,INLAND,0.0,1.0,0.0,0.0,0.0
18856,-121.99,38.36,35.0,2728.0,451.0,1290.0,452.0,3.2768,117600.0,INLAND,0.0,1.0,0.0,0.0,0.0
18857,-122.0,38.36,34.0,2735.0,539.0,1390.0,491.0,2.7262,118800.0,INLAND,0.0,1.0,0.0,0.0,0.0
18858,-121.99,38.36,33.0,146.0,31.0,75.0,31.0,3.5179,84400.0,INLAND,0.0,1.0,0.0,0.0,0.0
18859,-122.0,38.36,34.0,1502.0,282.0,860.0,297.0,3.3438,135600.0,INLAND,0.0,1.0,0.0,0.0,0.0
18860,-121.82,38.36,26.0,1974.0,364.0,1002.0,362.0,3.3036,210000.0,INLAND,0.0,1.0,0.0,0.0,0.0
18861,-121.81,38.49,18.0,4518.0,827.0,2230.0,715.0,3.9309,178500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18862,-121.76,38.41,19.0,686.0,107.0,348.0,109.0,3.9306,93800.0,INLAND,0.0,1.0,0.0,0.0,0.0
18863,-121.81,38.45,24.0,1951.0,341.0,1140.0,338.0,3.7061,128500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18864,-121.82,38.46,10.0,6331.0,1181.0,3419.0,1110.0,3.7083,154800.0,INLAND,0.0,1.0,0.0,0.0,0.0
18865,-121.85,38.43,2.0,790.0,135.0,235.0,87.0,5.0862,166500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18866,-121.83,38.45,15.0,5115.0,776.0,2540.0,794.0,4.8611,146400.0,INLAND,0.0,1.0,0.0,0.0,0.0
18867,-121.83,38.45,32.0,2139.0,440.0,1154.0,411.0,3.2672,107500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18868,-121.83,38.45,36.0,839.0,158.0,446.0,167.0,2.3438,122700.0,INLAND,0.0,1.0,0.0,0.0,0.0
18869,-121.83,38.43,24.0,1307.0,314.0,917.0,291.0,2.2244,98100.0,INLAND,0.0,1.0,0.0,0.0,0.0
18870,-121.81,38.43,30.0,1674.0,297.0,756.0,292.0,3.9286,133100.0,INLAND,0.0,1.0,0.0,0.0,0.0
18871,-121.76,38.25,32.0,1495.0,333.0,905.0,281.0,2.625,212500.0,INLAND,0.0,1.0,0.0,0.0,0.0
18872,-121.69,38.16,33.0,1808.0,363.0,824.0,340.0,3.2937,96400.0,INLAND,0.0,1.0,0.0,0.0,0.0
18873,-121.69,38.16,46.0,2292.0,472.0,970.0,431.0,2.2888,94900.0,INLAND,0.0,1.0,0.0,0.0,0.0
18874,-121.73,38.13,40.0,1266.0,257.0,547.0,247.0,3.0288,164400.0,INLAND,0.0,1.0,0.0,0.0,0.0
18875,-121.74,38.15,22.0,1910.0,326.0,1001.0,345.0,4.8173,115800.0,INLAND,0.0,1.0,0.0,0.0,0.0
18876,-121.84,38.13,33.0,596.0,105.0,212.0,94.0,4.2813,81300.0,INLAND,0.0,1.0,0.0,0.0,0.0
18877,-122.42,38.27,25.0,3282.0,566.0,1244.0,483.0,4.5313,308400.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18878,-122.49,38.22,33.0,1486.0,290.0,781.0,274.0,3.5647,251800.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
18879,-122.45,38.3,24.0,1946.0,400.0,718.0,380.0,3.5507,257900.0,NEAR BAY,0.0,0.0,0.0,1.0,0.0
